Hole_ID,From_Depth,To_Depth,Sample,Deposit_Na,Prospect_Code,Company,Sheet_Number,Data_Type,Drilling_Type,North,East,RL,Comment,Au,Au1,Cu,Pb,Zn,As,Bi,Mo,Mn,Fe,S,Job_No,HasParam,HasTextParams,Preferred_Interval,TagCharacter,Collar_ID,Sample_ID,Load_Number,Date_Updated,User_Updating,Update_Status,Domain_Grade,Domain_Final
EEA429,55,59,1113304.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49670,403025,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA429,59,63,1113305.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49670,403026,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA429,63,67,1113306.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49670,403027,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA429,67,71,1113307.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49670,403028,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA429,71,75,1113308.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49670,403029,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA429,75,76,1113309.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49670,403030,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA429,76,77,1113310.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49670,403031,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,10,11,1113311.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403032,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,11,12,1113312.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403033,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,12,15,1113313.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0017,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403034,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,15,18,1113314.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403035,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,18,22,1113315.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403036,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,22,26,1113316.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403037,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,26,30,1113317.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403038,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,30,34,1113318.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403039,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,34,38,1113319.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403040,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,38,42,1113320.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403041,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,42,45,1113321.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403042,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,45,49,1113322.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403043,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,49,53,1113323.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403044,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,53,57,1113324.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403045,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,57,61,1113325.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403046,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,61,65,1113326.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403047,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,65,69,1113327.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403048,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,69,72,1113328.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403049,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,72,74,1113329.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403050,1506,16/3/2001 9:01:23,KE,1,Unmineralized,Domain_6_Unmineralized
EEA430,74,78,1113330.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49671,403051,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,19,21,1113331.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403052,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,21,23,1113332.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403053,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,23,24,1113333.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403054,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,24,25,1113334.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403055,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,25,27,1113335.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403056,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,27,31,1113336.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403057,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,31,35,1113337.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,5e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403058,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,35,39,1113338.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403059,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,39,43,1113339.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403060,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,43,47,1113340.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403061,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,47,50,1113341.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403062,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,50,54,1113342.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403063,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,54,55,1113343.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403064,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,55,59,1113344.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403065,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA431,59,60,1113345.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,4e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49672,403066,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,21,24,1113346.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,5e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403067,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,24,27,1113347.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0019,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403068,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,27,28,1113348.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403069,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,30,31,1113350.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403071,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,38,42,1113355.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403075,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,42,45,1113356.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403076,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,48,52,1113358.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,8e-04,0.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403078,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,52,55,1113359.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,5e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403079,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,55,57,1113360.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403080,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,57,61,1113361.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403081,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,61,65,1113362.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403082,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,65,66,1113363.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403083,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,66,70,1113364.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403084,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,70,74,1113365.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403085,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,74,78,1113366.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403086,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,78,82,1113367.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403087,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA432,82,86,1113368.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0021,0.0017,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49673,403088,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,18,21,1113369.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403089,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,21,24,1113370.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403090,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,24,26,1113371.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403091,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,72,74,1113371.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403092,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,26,29,1113372.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403093,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,29,33,1113373.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403094,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,33,36,1113374.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,5e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403095,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,36,38,1113375.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403096,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,42,46,1113377.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403098,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,46,50,1113378.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,1e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403099,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,50,54,1113379.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,2e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403100,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,54,57,1113380.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,5e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403101,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,57,58,1113381.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403102,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,58,61,1113382.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403103,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,61,63,1113383.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403104,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,63,64,1113384.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403105,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,64,65,1113385.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.05,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403106,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,65,66,1113386.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403107,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,66,67,1113387.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403108,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,67,70,1113388.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403109,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,70,71,1113389.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403110,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,71,72,1113390.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403111,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,74,76,1113392.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.04,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403112,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,76,80,1113393.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403113,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,80,82,1113394.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403114,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA433,36,38,1113395.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,6e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49674,403115,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA434,17,19,1113396.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49675,403116,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA434,19,22,1113397.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49675,403117,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA434,22,26,1113398.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49675,403118,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA434,26,30,1113399.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49675,403119,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA434,30,34,1113400.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,8e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49675,403120,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA434,34,37,1113402.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49675,403121,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA434,37,40,1113403.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0089,0.0085,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49675,403122,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA434,40,44,1113404.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.0016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49675,403123,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA434,44,47,1113405.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49675,403124,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
EEA434,47,51,1113406.0,Thalanga,NXDC,NXA,8057,COMP,ACORE,0,0,0,,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CT9233,N,N,NA,,49675,403125,1506,2001-02-03 00:00:00,KE,1,Unmineralized,Domain_6_Unmineralized
